-25.6	-2.8	1.5	0.594974	0.594974	-97.2452	0	
-25.6	-0.4	1.5	1.42256	1.42256	-96.4167	0	
-25.6	2	1.5	-1.81555	-1.81555	-95.7444	0	
-25.6	4.4	1.5	0.237109	0.237109	-96.8238	0	
-25.6	6.8	1.5	-1.62708	-1.62708	-99.7489	0	
-25.6	9.2	1.5	-0.653086	-0.653086	-98.1432	0	
-25.6	11.6	1.5	-1.99753	-1.99753	-97.5963	0	
-25.6	14	1.5	-2.91173	-2.91173	-99.4394	0	
-25.6	16.4	1.5	-3.94507	-3.94507	-81.5084	0	
-25.6	18.8	1.5	-2.21957	-2.21957	-97.5143	0	
-25.6	21.2	1.5	-4.8454	-4.8454	-100.871	0	
-25.6	23.6	1.5	-4.99469	-4.99469	-102.42	0	
-25.6	26	1.5	3.1534	3.1534	-97.3959	0	
-25.6	28.4	1.5	-6.63649	-6.63649	-102.774	0	
-25.6	30.8	1.5	-6.5484	-6.5484	-103.092	0	
-25.6	33.2	1.5	-10.896	-10.896	-100.284	0	
-25.6	35.6	1.5	-9.77288	-9.77288	-106.36	0	
-25.6	38	1.5	4.22139	4.22139	-105.138	0	
-25.6	40.4	1.5	-9.01193	-9.01193	-108.888	0	
-25.6	42.8	1.5	0.161248	0.161248	-108.324	0	
-25.6	45.2	1.5	-6.54914	-6.54914	-106.988	0	
-25.6	47.6	1.5	-8.67696	-8.67696	-108.892	0	
-25.6	50	1.5	-14.2629	-14.2629	-103.499	0	
-23.2	-70	1.5	-10.9649	-10.9649	-113.214	0	
-23.2	-67.6	1.5	-16.0162	-16.0162	-106.233	0	
-23.2	-65.2	1.5	-14.6239	-14.6239	-99.7484	0	
-23.2	-62.8	1.5	-14.7492	-14.7492	-113.779	0	
-23.2	-60.4	1.5	-17.2422	-17.2422	-112.035	0	
-23.2	-58	1.5	2.27946	2.27946	-106.712	0	
-23.2	-55.6	1.5	-13.2038	-13.2038	-101.495	0	
-23.2	-53.2	1.5	-10.5935	-10.5935	-109.296	0	
-23.2	-50.8	1.5	-10.8586	-10.8586	-110.278	0	
-23.2	-48.4	1.5	-7.88351	-7.88351	-108.713	0	
-23.2	-46	1.5	-8.9051	-8.9051	-90.3157	0	
-23.2	-43.6	1.5	-12.1793	-12.1793	-102.902	0	
-23.2	-41.2	1.5	-8.88712	-8.88712	-106.213	0	
-23.2	-38.8	1.5	1.62522	1.62522	-106.883	0	
-23.2	-36.4	1.5	-10.2039	-10.2039	-103.361	0	
-23.2	-34	1.5	0.353922	0.353922	-104.951	0	
-23.2	-31.6	1.5	-7.92371	-7.92371	-103.491	0	
-23.2	-29.2	1.5	-5.06115	-5.06115	-83.9225	0	
-23.2	-26.8	1.5	0.0113006	0.0113006	-104	0	
-23.2	-24.4	1.5	3.18033	3.18033	-99.7139	0	
-23.2	-22	1.5	-2.54934	-2.54934	-99.191	0	
-23.2	-19.6	1.5	1.28067	1.28067	-100.211	0	
-23.2	-17.2	1.5	5.41484	5.41484	-98.2103	0	
