time(s)	cellId	rnti	lcid	packetSize	delay(s)
0.457029	2	1	5	8247	0.00302856
0.4601	2	1	4	8934	0.00309999
0.4601	2	1	5	8934	0.00309999
0.4611	2	1	4	8934	0.00309999
0.4611	2	1	5	8934	0.00309999
0.462029	2	1	4	8247	0.00302856
0.462029	2	1	5	8247	0.00302856
0.4651	2	1	4	8934	0.00309999
0.4651	2	1	5	8934	0.00309999
0.4661	2	1	4	8934	0.00309999
0.4661	2	1	5	8934	0.00309999
0.467029	2	1	4	8247	0.00302856
0.467029	2	1	5	8247	0.00302856
0.4701	2	1	4	8934	0.00309999
0.4701	2	1	5	8934	0.00309999
0.4711	2	1	4	8934	0.00309999
0.4711	2	1	5	8934	0.00309999
0.472029	2	1	4	8247	0.00302856
0.472029	2	1	5	8247	0.00302856
0.4751	2	1	4	8934	0.00309999
0.4751	2	1	5	8934	0.00309999
0.4761	2	1	4	8934	0.00309999
0.4761	2	1	5	8934	0.00309999
0.477029	2	1	4	8247	0.00302856
0.477029	2	1	5	8247	0.00302856
0.4801	2	1	4	8934	0.00309999
0.4801	2	1	5	8934	0.00309999
0.4811	2	1	4	8934	0.00309999
0.4811	2	1	5	8934	0.00309999
0.482029	2	1	4	8247	0.00302856
0.482029	2	1	5	8247	0.00302856
0.4851	2	1	4	8934	0.00309999
0.4851	2	1	5	8934	0.00309999
0.4861	2	1	4	8934	0.00309999
0.4861	2	1	5	8934	0.00309999
0.487029	2	1	4	8247	0.00302856
0.487029	2	1	5	8247	0.00302856
0.4901	2	1	4	8934	0.00309999
0.4901	2	1	5	8934	0.00309999
0.4911	2	1	4	8934	0.00309999
0.4911	2	1	5	8934	0.00309999
0.492029	2	1	4	8247	0.00302856
0.492029	2	1	5	8247	0.00302856
0.4951	2	1	4	8934	0.00309999
0.4951	2	1	5	8934	0.00309999
0.4961	2	1	4	8934	0.00309999
0.4961	2	1	5	8934	0.00309999
0.497029	2	1	4	8247	0.00302856
0.497029	2	1	5	8247	0.00302856
0.5001	2	1	4	8934	0.00309999
0.5001	2	1	5	8934	0.00309999
0.5011	2	1	4	8934	0.00309999
0.5011	2	1	5	8934	0.00309999
0.502029	2	1	4	8247	0.00302856
0.502029	2	1	5	8247	0.00302856
0.5051	2	1	4	8934	0.00309999
0.5051	2	1	5	8934	0.00309999
0.5061	2	1	4	8934	0.00309999
0.5061	2	1	5	8934	0.00309999
0.507029	2	1	4	8247	0.00302856
0.507029	2	1	5	8247	0.00302856
0.5101	2	1	4	8934	0.00309999
0.5101	2	1	5	8934	0.00309999
0.5111	2	1	4	8934	0.00309999
0.5111	2	1	5	8934	0.00309999
0.512029	2	1	4	8247	0.00302856
0.512029	2	1	5	8247	0.00302856
0.5151	2	1	4	8934	0.00309999
0.5151	2	1	5	8934	0.00309999
0.5161	2	1	4	8934	0.00309999
0.5161	2	1	5	8934	0.00309999
0.517029	2	1	4	8247	0.00302856
0.517029	2	1	5	8247	0.00302856
0.5201	2	1	4	8934	0.00309999
0.5201	2	1	5	8934	0.00309999
0.5211	2	1	4	8934	0.00309999
0.5211	2	1	5	8934	0.00309999
0.522029	2	1	4	8247	0.00302856
0.522029	2	1	5	8247	0.00302856
0.5251	2	1	4	8934	0.00309999
0.5251	2	1	5	8934	0.00309999
0.5261	2	1	4	8934	0.00309999
0.5261	2	1	5	8934	0.00309999
0.527029	2	1	4	8247	0.00302856
0.527029	2	1	5	8247	0.00302856
0.5301	2	1	4	8934	0.00309999
0.5301	2	1	5	8934	0.00309999
0.5311	2	1	4	8934	0.00309999
0.5311	2	1	5	8934	0.00309999
0.532029	2	1	4	8247	0.00302856
0.532029	2	1	5	8247	0.00302856
0.5351	2	1	4	8934	0.00309999
0.5351	2	1	5	8934	0.00309999
0.5361	2	1	4	8934	0.00309999
0.5361	2	1	5	8934	0.00309999
0.537029	2	1	4	8247	0.00302856
0.537029	2	1	5	8247	0.00302856
0.5401	2	1	4	8934	0.00309999
0.5401	2	1	5	8934	0.00309999
0.5411	2	1	4	8934	0.00309999
0.5411	2	1	5	8934	0.00309999
0.542029	2	1	4	8247	0.00302856
0.542029	2	1	5	8247	0.00302856
0.5451	2	1	4	8934	0.00309999
0.5451	2	1	5	8934	0.00309999
0.5461	2	1	4	8934	0.00309999
0.5461	2	1	5	8934	0.00309999
0.547029	2	1	4	8247	0.00302856
0.547029	2	1	5	8247	0.00302856
0.5501	2	1	4	8934	0.00309999
0.5501	2	1	5	8934	0.00309999
0.5511	2	1	4	8934	0.00309999
0.5511	2	1	5	8934	0.00309999
0.552029	2	1	4	8247	0.00302856
0.552029	2	1	5	8247	0.00302856
0.5551	2	1	4	8934	0.00309999
0.5551	2	1	5	8934	0.00309999
0.5561	2	1	4	8934	0.00309999
0.5561	2	1	5	8934	0.00309999
0.557029	2	1	4	8247	0.00302856
0.557029	2	1	5	8247	0.00302856
0.5601	2	1	4	8934	0.00309999
0.5601	2	1	5	8934	0.00309999
0.5611	2	1	4	8934	0.00309999
0.5611	2	1	5	8934	0.00309999
0.562029	2	1	4	8247	0.00302856
0.562029	2	1	5	8247	0.00302856
0.5651	2	1	4	8934	0.00309999
0.5651	2	1	5	8934	0.00309999
0.5661	2	1	4	8934	0.00309999
0.5661	2	1	5	8934	0.00309999
0.567029	2	1	4	8247	0.00302856
0.567029	2	1	5	8247	0.00302856
0.5701	2	1	4	8934	0.00309999
0.5701	2	1	5	8934	0.00309999
0.5711	2	1	4	8934	0.00309999
0.5711	2	1	5	8934	0.00309999
0.572029	2	1	4	8247	0.00302856
0.572029	2	1	5	8247	0.00302856
0.5751	2	1	4	8934	0.00309999
0.5751	2	1	5	8934	0.00309999
0.5761	2	1	4	8934	0.00309999
0.5761	2	1	5	8934	0.00309999
0.577029	2	1	4	8247	0.00302856
0.577029	2	1	5	8247	0.00302856
0.5801	2	1	4	8934	0.00309999
0.5801	2	1	5	8934	0.00309999
0.5811	2	1	4	8934	0.00309999
0.5811	2	1	5	8934	0.00309999
0.582029	2	1	4	8247	0.00302856
0.582029	2	1	5	8247	0.00302856
0.5851	2	1	4	8934	0.00309999
0.5851	2	1	5	8934	0.00309999
0.5861	2	1	4	8934	0.00309999
0.5861	2	1	5	8934	0.00309999
0.587029	2	1	4	8247	0.00302856
0.587029	2	1	5	8247	0.00302856
0.5901	2	1	4	8934	0.00309999
0.5901	2	1	5	8934	0.00309999
0.5911	2	1	4	8934	0.00309999
0.5911	2	1	5	8934	0.00309999
0.592029	2	1	4	8247	0.00302856
0.592029	2	1	5	8247	0.00302856
0.5951	2	1	4	8934	0.00309999
0.5951	2	1	5	8934	0.00309999
0.5961	2	1	4	8934	0.00309999
0.5961	2	1	5	8934	0.00309999
0.597029	2	1	4	8247	0.00302856
0.597029	2	1	5	8247	0.00302856
0.6001	2	1	4	8934	0.00309999
0.6001	2	1	5	8934	0.00309999
0.6011	2	1	4	8934	0.00309999
0.6011	2	1	5	8934	0.00309999
0.602029	2	1	4	8247	0.00302856
0.602029	2	1	5	8247	0.00302856
0.6051	2	1	4	8934	0.00309999
0.6051	2	1	5	8934	0.00309999
0.6061	2	1	4	8934	0.00309999
0.6061	2	1	5	8934	0.00309999
0.607029	2	1	4	8247	0.00302856
0.607029	2	1	5	8247	0.00302856
0.6101	2	1	4	8934	0.00309999
0.6101	2	1	5	8934	0.00309999
0.6111	2	1	4	8934	0.00309999
0.6111	2	1	5	8934	0.00309999
0.612029	2	1	4	8247	0.00302856
0.612029	2	1	5	8247	0.00302856
0.6151	2	1	4	8934	0.00309999
0.6151	2	1	5	8934	0.00309999
0.6161	2	1	4	8934	0.00309999
0.6161	2	1	5	8934	0.00309999
0.617029	2	1	4	8247	0.00302856
0.617029	2	1	5	8247	0.00302856
0.6201	2	1	4	8934	0.00309999
0.6201	2	1	5	8934	0.00309999
0.6211	2	1	4	8934	0.00309999
0.6211	2	1	5	8934	0.00309999
0.622029	2	1	4	8247	0.00302856
0.622029	2	1	5	8247	0.00302856
0.6251	2	1	4	8934	0.00309999
0.6251	2	1	5	8934	0.00309999
0.6261	2	1	4	8934	0.00309999
0.6261	2	1	5	8934	0.00309999
0.627029	2	1	4	8247	0.00302856
0.627029	2	1	5	8247	0.00302856
0.6301	2	1	4	8934	0.00309999
0.6301	2	1	5	8934	0.00309999
0.6311	2	1	4	8934	0.00309999
0.6311	2	1	5	8934	0.00309999
0.632029	2	1	4	8247	0.00302856
0.632029	2	1	5	8247	0.00302856
0.6351	2	1	4	8934	0.00309999
0.6351	2	1	5	8934	0.00309999
0.6361	2	1	4	8934	0.00309999
0.6361	2	1	5	8934	0.00309999
0.637029	2	1	4	8247	0.00302856
0.637029	2	1	5	8247	0.00302856
0.6401	2	1	4	8934	0.00309999
0.6401	2	1	5	8934	0.00309999
0.6411	2	1	4	8934	0.00309999
0.6411	2	1	5	8934	0.00309999
0.642029	2	1	4	8247	0.00302856
0.642029	2	1	5	8247	0.00302856
0.6451	2	1	4	8934	0.00309999
0.6451	2	1	5	8934	0.00309999
0.6461	2	1	4	8934	0.00309999
0.6461	2	1	5	8934	0.00309999
0.647029	2	1	4	8247	0.00302856
0.647029	2	1	5	8247	0.00302856
0.6501	2	1	4	8934	0.00309999
0.6501	2	1	5	8934	0.00309999
0.6511	2	1	4	8934	0.00309999
0.6511	2	1	5	8934	0.00309999
0.652029	2	1	4	8247	0.00302856
0.652029	2	1	5	8247	0.00302856
0.6551	2	1	4	8934	0.00309999
0.6551	2	1	5	8934	0.00309999
0.6561	2	1	4	8934	0.00309999
0.6561	2	1	5	8934	0.00309999
0.657029	2	1	4	8247	0.00302856
0.657029	2	1	5	8247	0.00302856
0.6601	2	1	4	8934	0.00309999
0.6601	2	1	5	8934	0.00309999
0.6611	2	1	4	8934	0.00309999
0.6611	2	1	5	8934	0.00309999
0.662029	2	1	4	8247	0.00302856
0.662029	2	1	5	8247	0.00302856
0.6651	2	1	4	8934	0.00309999
0.6651	2	1	5	8934	0.00309999
0.6661	2	1	4	8934	0.00309999
0.6661	2	1	5	8934	0.00309999
0.667029	2	1	4	8247	0.00302856
0.667029	2	1	5	8247	0.00302856
0.6701	2	1	4	8934	0.00309999
0.6701	2	1	5	8934	0.00309999
0.6711	2	1	4	8934	0.00309999
0.6711	2	1	5	8934	0.00309999
0.672029	2	1	4	8247	0.00302856
0.672029	2	1	5	8247	0.00302856
0.6751	2	1	4	8934	0.00309999
0.6751	2	1	5	8934	0.00309999
0.6761	2	1	4	8934	0.00309999
0.6761	2	1	5	8934	0.00309999
0.677029	2	1	4	8247	0.00302856
0.677029	2	1	5	8247	0.00302856
0.6801	2	1	4	8934	0.00309999
0.6801	2	1	5	8934	0.00309999
0.6811	2	1	4	8934	0.00309999
0.6811	2	1	5	8934	0.00309999
0.682029	2	1	4	8247	0.00302856
0.682029	2	1	5	8247	0.00302856
0.6851	2	1	4	8934	0.00309999
0.6851	2	1	5	8934	0.00309999
0.6861	2	1	4	8934	0.00309999
0.6861	2	1	5	8934	0.00309999
0.687029	2	1	4	8247	0.00302856
0.687029	2	1	5	8247	0.00302856
