time(s)	cellId	rnti	lcid	packetSize	delay(s)
0.992029	2	1	5	945	0.271026
0.992029	2	1	5	945	0.270926
0.992029	2	1	5	945	0.270826
0.992029	2	1	5	945	0.270726
0.992029	2	1	5	945	0.270626
0.992029	2	1	5	945	0.270526
0.992029	2	1	5	945	0.270426
0.992029	2	1	5	945	0.270326
0.9951	2	1	4	945	0.273298
0.9951	2	1	4	945	0.273198
0.9951	2	1	4	945	0.273098
0.9951	2	1	4	945	0.272998
0.9951	2	1	4	945	0.272898
0.9951	2	1	4	945	0.272798
0.9951	2	1	4	945	0.272698
0.9951	2	1	4	945	0.272598
0.9951	2	1	4	945	0.272498
0.9951	2	1	4	945	0.272398
0.9951	2	1	5	945	0.273298
0.9951	2	1	5	945	0.273198
0.9951	2	1	5	945	0.273098
0.9951	2	1	5	945	0.272998
0.9951	2	1	5	945	0.272898
0.9951	2	1	5	945	0.272798
0.9951	2	1	5	945	0.272698
0.9951	2	1	5	945	0.272598
0.9951	2	1	5	945	0.272498
0.9951	2	1	5	945	0.272398
0.9961	2	1	4	945	0.273298
0.9961	2	1	4	945	0.273198
0.9961	2	1	4	945	0.273098
0.9961	2	1	4	945	0.272998
0.9961	2	1	4	945	0.272898
0.9961	2	1	4	945	0.272798
0.9961	2	1	4	945	0.272698
0.9961	2	1	4	945	0.272598
0.9961	2	1	4	945	0.272498
0.9961	2	1	5	945	0.273298
0.9961	2	1	5	945	0.273198
0.9961	2	1	5	945	0.273098
0.9961	2	1	5	945	0.272998
0.9961	2	1	5	945	0.272898
0.9961	2	1	5	945	0.272798
0.9961	2	1	5	945	0.272698
0.9961	2	1	5	945	0.272598
0.9961	2	1	5	945	0.272498
0.997029	2	1	4	945	0.273327
0.997029	2	1	4	945	0.273227
0.997029	2	1	4	945	0.273127
0.997029	2	1	4	945	0.273027
0.997029	2	1	4	945	0.272927
0.997029	2	1	4	945	0.272827
0.997029	2	1	4	945	0.272727
0.997029	2	1	4	945	0.272627
0.997029	2	1	4	945	0.272527
0.997029	2	1	5	945	0.273326
0.997029	2	1	5	945	0.273226
0.997029	2	1	5	945	0.273126
0.997029	2	1	5	945	0.273026
0.997029	2	1	5	945	0.272926
0.997029	2	1	5	945	0.272826
0.997029	2	1	5	945	0.272726
0.997029	2	1	5	945	0.272626
0.997029	2	1	5	945	0.272526
1.0001	2	1	4	945	0.275498
1.0001	2	1	4	945	0.275398
1.0001	2	1	4	945	0.275298
1.0001	2	1	4	945	0.275198
1.0001	2	1	4	945	0.275098
1.0001	2	1	4	945	0.274998
1.0001	2	1	4	945	0.274898
1.0001	2	1	4	945	0.274798
1.0001	2	1	4	945	0.274698
1.0001	2	1	5	945	0.275498
1.0001	2	1	5	945	0.275398
1.0001	2	1	5	945	0.275298
1.0001	2	1	5	945	0.275198
1.0001	2	1	5	945	0.275098
1.0001	2	1	5	945	0.274998
1.0001	2	1	5	945	0.274898
1.0001	2	1	5	945	0.274798
1.0001	2	1	5	945	0.274698
1.0011	2	1	4	945	0.275598
1.0011	2	1	4	945	0.275498
1.0011	2	1	4	945	0.275398
1.0011	2	1	4	945	0.275298
1.0011	2	1	4	945	0.275198
1.0011	2	1	4	945	0.275098
1.0011	2	1	4	945	0.274998
1.0011	2	1	4	945	0.274898
1.0011	2	1	4	945	0.274798
1.0011	2	1	4	945	0.274698
1.0011	2	1	5	945	0.275598
1.0011	2	1	5	945	0.275498
1.0011	2	1	5	945	0.275398
1.0011	2	1	5	945	0.275298
1.0011	2	1	5	945	0.275198
1.0011	2	1	5	945	0.275098
1.0011	2	1	5	945	0.274998
1.0011	2	1	5	945	0.274898
1.0011	2	1	5	945	0.274798
1.0011	2	1	5	945	0.274698
1.00203	2	1	4	945	0.275527
1.00203	2	1	4	945	0.275427
1.00203	2	1	4	945	0.275327
1.00203	2	1	4	945	0.275227
1.00203	2	1	4	945	0.275127
1.00203	2	1	4	945	0.275027
1.00203	2	1	4	945	0.274927
1.00203	2	1	4	945	0.274827
1.00203	2	1	4	945	0.274727
1.00203	2	1	5	945	0.275526
1.00203	2	1	5	945	0.275426
1.00203	2	1	5	945	0.275326
1.00203	2	1	5	945	0.275226
1.00203	2	1	5	945	0.275126
1.00203	2	1	5	945	0.275026
1.00203	2	1	5	945	0.274926
1.00203	2	1	5	945	0.274826
1.00203	2	1	5	945	0.274726
1.0051	2	1	4	945	0.277698
1.0051	2	1	4	945	0.277598
1.0051	2	1	4	945	0.277498
1.0051	2	1	4	945	0.277398
1.0051	2	1	4	945	0.277298
1.0051	2	1	4	945	0.277198
1.0051	2	1	4	945	0.277098
1.0051	2	1	4	945	0.276998
1.0051	2	1	4	945	0.276898
1.0051	2	1	5	945	0.277698
1.0051	2	1	5	945	0.277598
1.0051	2	1	5	945	0.277498
1.0051	2	1	5	945	0.277398
1.0051	2	1	5	945	0.277298
1.0051	2	1	5	945	0.277198
1.0051	2	1	5	945	0.277098
1.0051	2	1	5	945	0.276998
1.0051	2	1	5	945	0.276898
1.0061	2	1	4	945	0.277798
1.0061	2	1	4	945	0.277698
1.0061	2	1	4	945	0.277598
1.0061	2	1	4	945	0.277498
1.0061	2	1	4	945	0.277398
1.0061	2	1	4	945	0.277298
1.0061	2	1	4	945	0.277198
1.0061	2	1	4	945	0.277098
1.0061	2	1	4	945	0.276998
1.0061	2	1	5	945	0.277798
1.0061	2	1	5	945	0.277698
1.0061	2	1	5	945	0.277598
1.0061	2	1	5	945	0.277498
1.0061	2	1	5	945	0.277398
1.0061	2	1	5	945	0.277298
1.0061	2	1	5	945	0.277198
1.0061	2	1	5	945	0.277098
1.0061	2	1	5	945	0.276998
1.00703	2	1	4	945	0.277827
1.00703	2	1	4	945	0.277727
1.00703	2	1	4	945	0.277627
1.00703	2	1	4	945	0.277527
1.00703	2	1	4	945	0.277427
1.00703	2	1	4	945	0.277327
1.00703	2	1	4	945	0.277227
1.00703	2	1	4	945	0.277127
1.00703	2	1	4	945	0.277027
1.00703	2	1	5	945	0.277826
1.00703	2	1	5	945	0.277726
1.00703	2	1	5	945	0.277626
1.00703	2	1	5	945	0.277526
1.00703	2	1	5	945	0.277426
1.00703	2	1	5	945	0.277326
1.00703	2	1	5	945	0.277226
1.00703	2	1	5	945	0.277126
1.00703	2	1	5	945	0.277026
1.0101	2	1	4	945	0.279998
1.0101	2	1	4	945	0.279898
1.0101	2	1	4	945	0.279798
1.0101	2	1	4	945	0.279698
1.0101	2	1	4	945	0.279598
1.0101	2	1	4	945	0.279498
1.0101	2	1	4	945	0.279398
1.0101	2	1	4	945	0.279298
1.0101	2	1	4	945	0.279198
1.0101	2	1	4	945	0.279098
1.0101	2	1	5	945	0.279998
1.0101	2	1	5	945	0.279898
1.0101	2	1	5	945	0.279798
1.0101	2	1	5	945	0.279698
1.0101	2	1	5	945	0.279598
1.0101	2	1	5	945	0.279498
1.0101	2	1	5	945	0.279398
1.0101	2	1	5	945	0.279298
1.0101	2	1	5	945	0.279198
1.0101	2	1	5	945	0.279098
1.0111	2	1	4	945	0.279998
1.0111	2	1	4	945	0.279898
1.0111	2	1	4	945	0.279798
1.0111	2	1	4	945	0.279698
1.0111	2	1	4	945	0.279598
1.0111	2	1	4	945	0.279498
1.0111	2	1	4	945	0.279398
1.0111	2	1	4	945	0.279298
1.0111	2	1	4	945	0.279198
1.0111	2	1	5	945	0.279998
1.0111	2	1	5	945	0.279898
1.0111	2	1	5	945	0.279798
1.0111	2	1	5	945	0.279698
1.0111	2	1	5	945	0.279598
1.0111	2	1	5	945	0.279498
1.0111	2	1	5	945	0.279398
